"id","date","price","bedrooms","bathrooms","sqft_living","","floors","","view","condition","grade","sqft_above","sqft_basement","yr_built","","zipcode","sqft_living15"
"723099044","20140807","433200","3","2.5","2075","","2","","0","3","8","2075","0","2002","","98045","2300"
"3343300644","20150511","343000","2","1","1110","","1","","0","5","6","700","410","1942","","98056","2830"
"2870000040","20141110","145000","2","1","800","","1","","0","3","6","800","0","1964","","98033","2390"
"739000035","20150116","291970","1","1","680","","1","","0","3","5","680","0","1952","","98058","1470"
"8118600155","20150318","599950","3","1","1680","","1","","0","3","7","1680","0","1949","","98146","1330"
"3025059072","20140725","1.75E+6","4","2.5","3910","","1.5","","0","3","8","3910","0","1908","","98004","2920"
"524059241","20150319","870000","4","1.75","2780","","1","","0","3","9","1560","1220","1964","","98004","2350"
"2215900410","20150508","323000","4","2.75","2000","","2","","0","4","7","2000","0","1992","","98038","1690"
"7215730410","20140825","727000","4","3","3150","","2","","0","3","9","3150","0","2001","","98075","3150"
"3751600146","20141023","166000","1","1","1120","","1","","0","3","7","1120","0","1988","","98001","1280"
"3461000120","20150430","450000","4","1.75","1740","","1","","0","3","7","1270","470","1961","","98155","2190"
"9238500040","20140624","400000","3","2.5","2970","","1","","0","3","7","1510","1460","1967","","98072","2390"
"9238500040","20150210","599000","3","2.5","2970","","1","","0","3","7","1510","1460","1967","","98072","2390"
"3751604895","20140605","165000","3","1","1150","","1","","0","4","5","1150","0","1908","","98001","1290"
"8961800035","20140605","229000","2","1","1190","","1","","0","3","6","830","360","1941","","98168","1140"
"1154100205","20141013","305000","1","1","900","","1","","0","3","5","900","0","1946","","98155","1470"
"9274203036","20140915","930000","3","3.25","2950","","2","","0","3","9","2450","500","2001","","98116","1930"
"3296000040","20140923","542000","3","2.5","1990","","1","","0","3","8","1540","450","1964","","98007","2470"
"1421069123","20140909","214000","3","1","1020","","1","","0","4","6","1020","0","1900","","98010","1600"
"1245500276","20140909","718000","3","2.5","2070","","2","","0","3","8","2070","0","2001","","98033","1650"
"263000325","20140611","349000","3","2.5","1430","","3","","0","3","8","1430","0","2002","","98103","1430"
"8802400644","20150505","305000","3","2.5","2030","","2","","0","3","7","2030","0","1997","","98031","2290"
"9826701345","20140715","498000","3","2.5","1620","","2","","0","4","7","1620","0","1900","","98122","1370"
"3221059044","20140523","799950","4","3.5","4220","","2","","0","3","10","4220","0","1993","","98092","2500"
"9430110120","20150505","737000","3","2.5","2300","","2","","2","3","9","2300","0","1997","","98052","2300"
"424069275","20141226","860000","4","3.25","3830","","2","","0","3","10","3830","0","2001","","98075","2555"
"9485940330","20140702","339950","3","2.5","2390","","1","","0","3","8","1840","550","1984","","98042","2460"
"2787460120","20140516","249000","3","2.25","1440","","1","","0","3","7","940","500","1982","","98031","1440"
"293000180","20150507","370000","2","1","910","","1","","0","2","6","910","0","1910","","98126","1620"
"7785000220","20141013","725000","3","2","1550","","1","","0","4","7","1550","0","1964","","98040","2900"
"1523059183","20141205","529000","5","2.5","2380","","1","","0","4","8","1580","800","1976","","98059","1880"
"9536601852","20150317","310000","4","2.75","2060","","1","","0","4","7","1310","750","1988","","98198","1540"
"2591800530","20141027","315000","4","2.25","1880","","2","","0","3","8","1880","0","1981","","98058","1900"
"1732800865","20141002","1.30E+6","4","2.5","3470","","2","","0","3","9","2480","990","1927","","98119","2280"
"2525000760","20141105","435000","3","2","2360","","2","","0","5","7","2360","0","1964","","98059","1650"
"428100580","20140716","350000","3","1.75","1970","","1","","0","4","7","1300","670","1979","","98056","1970"
"2143700676","20140908","240000","3","1","1040","","1","","0","3","7","1040","0","1948","","98055","1780"
"2313900610","20150428","410000","3","2.25","1420","","2","","0","3","7","1420","0","1987","","98116","1430"
"8946410040","20140923","430000","4","2.75","2290","","2","","0","3","7","2290","0","2003","","98059","2270"
"3275730120","20140818","446000","4","2.5","1530","","1","","0","3","7","1020","510","1974","","98034","1650"
"7334500120","20140611","240000","3","1.5","1360","","1.5","","0","5","7","1360","0","1984","","98045","1310"
"5561401210","20150108","595000","4","3","3680","","1.5","","0","4","8","2320","1360","1970","","98027","3210"
"8651410330","20150306","215150","3","1","920","","1","","0","4","6","920","0","1969","","98042","920"
"4058801325","20140522","319950","2","1","1070","","1","","2","5","7","1070","0","1949","","98178","2090"
"2817100910","20140616","385000","3","2","1590","","2","","0","3","8","1590","0","2000","","98070","1670"
"8647800040","20150325","280000","3","2.5","1600","","2","","0","3","8","1600","0","1991","","98042","1790"
"1138010180","20150511","399950","3","2.5","1510","","1","","0","3","7","1040","470","1974","","98034","1360"
"4014400237","20140523","132500","3","1","1080","","1","","0","3","7","1080","0","1967","","98001","1200"
"9358000650","20150423","399950","2","0.75","1330","","1","","0","4","7","930","400","1916","","98126","1330"
"6150200180","20140721","290000","2","1","850","","1","","0","3","7","850","0","1948","","98133","870"
"8146300180","20150512","860000","5","2.25","1960","","1","","0","4","8","1290","670","1958","","98004","1720"
"2424049029","20140529","3.10E+6","6","4.25","6980","","3","","4","4","12","5330","1650","1999","","98040","3930"
"3352400905","20140516","245000","4","1","1530","","1.5","","0","3","7","1400","130","1948","","98178","1530"
"393000385","20141215","255000","3","1.5","1320","","1","","0","3","7","1320","0","1956","","98178","2000"
"7417100133","20141113","310000","4","3","2320","","2","","0","3","7","2320","0","1976","","98155","2050"
"3782100035","20140813","299000","3","1","960","","1","","0","3","7","960","0","1955","","98155","1080"
"3905120330","20141110","575000","4","2.5","2040","","2","","0","4","8","2040","0","1996","","98029","2130"
"9310300211","20141114","284000","3","1","1080","","1","","0","3","7","1080","0","1944","","98133","1850"
"1868900035","20150407","840000","3","1.75","2020","","1","","0","4","8","1090","930","1926","","98115","1680"
"3574801510","20140813","442573","3","1.75","1780","","1","","0","3","7","1290","490","1980","","98034","1910"
"5102400035","20141008","560000","3","1","1140","","1","","0","3","8","1140","0","1931","","98115","1350"
"2810100040","20140507","485000","3","2","1610","","1","","0","4","7","1010","600","1917","","98136","1040"
"785000040","20150318","472500","4","1.75","1440","","1","","0","4","7","1440","0","1961","","98033","1720"
"3861470120","20141126","1.61E+6","4","2.75","4270","","2","","0","3","11","4270","0","1996","","98004","3860"
"8813400155","20141219","808000","8","3.75","3460","","2","","0","3","7","2860","600","1987","","98105","2170"
"526059199","20141022","398000","3","1.75","1890","","1.5","","0","4","7","1890","0","1950","","98011","1820"
"5126300770","20150217","340000","3","2.5","2240","","2","","0","3","8","2240","0","2003","","98059","2400"
"2734100395","20150513","380000","2","1","760","","1.5","","0","3","6","760","0","1910","","98108","1130"
"795000865","20140912","235000","3","1","1020","","1","","0","3","6","780","240","1948","","98168","1330"
"3763300040","20141027","400000","3","1.5","1330","","1","","0","3","7","1330","0","1956","","98034","1940"
"1777600880","20140711","582000","5","2.5","2780","","1","","0","4","8","1590","1190","1968","","98006","2750"
"3361401210","20141231","209000","2","1","1070","","1","","0","3","6","1070","0","1962","","98168","1130"
"1431600180","20150403","335000","5","3","2660","","1.5","","0","4","7","1670","990","1962","","98058","1610"
"7454001120","20141212","285950","2","1","710","","1","","0","5","6","710","0","1942","","98146","1100"
"5561100180","20141107","645000","5","2.25","3340","","2","","0","4","8","3340","0","1975","","98027","2460"
"8658303080","20141223","312000","2","1","1160","","1.5","","0","4","7","1160","0","1916","","98014","1110"
"6795100589","20141010","663000","3","2.25","2840","","1","","0","3","7","1580","1260","1967","","98075","2220"
"3345100184","20141020","443950","3","1.75","2000","","1","","0","3","6","2000","0","1946","","98056","2100"
"9284801165","20140530","315000","3","2","1060","","1","","0","3","7","1060","0","1981","","98126","1080"
"7229100180","20150323","302200","4","1.5","1730","","1","","0","3","7","1730","0","1964","","98058","1510"
"9808630120","20150108","770000","3","2.5","2190","","2","","3","4","9","2190","0","1979","","98033","2315"
"2473411210","20150122","374950","4","1.75","1660","","1","","0","3","8","1660","0","1974","","98058","1800"
"8029500180","20140611","330000","3","2.5","2210","","2","","0","3","9","2210","0","1989","","98023","2440"
"3438503014","20141020","230000","2","1","870","","1","","0","4","6","570","300","1942","","98106","1730"
"5100403882","20150427","967000","4","2.5","3100","","2","","0","3","9","3100","0","2010","","98115","1240"
"6909200401","20140908","536500","4","2.5","1720","","2","","2","3","8","1470","250","2000","","98144","1140"
"2113700360","20140627","315000","6","4","3120","","2","","2","4","7","2090","1030","1993","","98106","1460"
"2028701075","20140716","626000","3","1","1040","","1","","0","4","7","860","180","1924","","98117","1170"
"3755200220","20140718","334009","4","2","1650","","1","","0","4","6","1650","0","1960","","98034","1860"
"2767800065","20150129","429000","2","1","1010","","1","","0","2","7","1010","0","1924","","98107","1410"
"1136100087","20150205","818000","4","2.5","4020","","2","","0","3","10","4020","0","1987","","98072","3440"
"3422059257","20140828","326000","5","2.75","2166","","2","","0","3","8","2166","0","2013","","98042","2474"
"3438502083","20140612","310000","5","3","1880","","1","","0","3","7","1100","780","1997","","98106","1640"
"930000234","20150421","525000","4","2","2260","","1","","0","4","7","1130","1130","1947","","98177","1800"
"2475200330","20150403","350000","3","2.25","2010","","1.5","","0","3","7","2010","0","1986","","98055","1720"
"6352600650","20150402","936000","4","2.5","3330","","2","","0","3","10","3330","0","2001","","98074","3150"
"4415600040","20141129","226000","3","1","1520","","1","","0","3","7","1030","490","1954","","98166","1530"
"7974700150","20150501","1.25E+6","5","3.5","3510","","2","","0","3","10","2700","810","2008","","98105","1460"
"820079043","20140819","428000","3","1.75","1580","","1","","2","4","7","1580","0","1985","","98022","2040"
"8910500150","20140529","329932","3","1.5","1460","","1","","0","3","7","1100","360","1971","","98133","2330"
"8910500150","20150120","539000","3","1.5","1460","","1","","0","3","7","1100","360","1971","","98133","2330"
"1938400410","20150310","275000","3","1.75","1650","","1","","0","4","8","1650","0","1977","","98023","2020"
"7338200180","20140910","590000","4","2.5","2660","","2","","2","3","9","2660","0","1993","","98045","2330"
"3636800180","20150123","782000","4","2.5","3510","","2","","0","3","10","3510","0","1997","","98053","3530"
"9545240180","20140616","575000","4","2.5","2120","","2","","0","3","8","2120","0","1985","","98027","1990"
"3293700482","20150114","509000","3","2.25","1780","","2","","0","3","7","1780","0","1996","","98133","1780"
"7968000120","20140509","290000","4","2.5","2000","","1","","0","4","7","1200","800","1968","","98001","1800"
"7655900062","20140728","305240","3","1","1300","","1","","0","3","7","1300","0","1956","","98133","1500"
"4321200970","20140610","555000","3","2","2180","","1.5","","2","4","8","1680","500","1930","","98126","1850"
"8645540040","20140725","317000","3","2","1790","","1","","0","3","7","1390","400","1980","","98058","1880"
"7504200120","20140613","430000","3","2","1910","","1.5","","0","3","8","1910","0","1971","","98074","1980"
"3867400175","20150224","850000","2","1.5","1800","","1","","4","4","7","900","900","1962","","98116","2090"
"4022906222","20141126","469000","3","2.25","2620","","1","","0","3","7","1660","960","1976","","98155","1820"
"7346600092","20140730","327200","2","2","1440","","1","","0","4","6","1440","0","1942","","98168","1430"
"3222049044","20140612","835000","3","3","2790","","2","","4","4","8","1600","1190","1977","","98198","2990"
"1843100580","20140903","360000","4","2.5","2340","","2","","0","3","8","2340","0","1990","","98042","2340"
"393000142","20141211","372000","4","2.5","2070","","2","","0","3","8","2070","0","1999","","98178","2010"
"3288200360","20150326","453000","3","1","2160","","1.5","","0","4","7","2160","0","1968","","98034","2270"
"5379800040","20140813","275000","2","1.75","2090","","1","","0","5","7","1090","1000","1931","","98188","1940"
"6843600040","20140702","475000","4","2.5","2040","","2","","0","4","7","2040","0","1963","","98133","2040"
"1091500120","20150213","310000","4","2.75","1950","","1","","0","3","7","1400","550","1986","","98031","2300"
"7148200040","20150210","173000","4","2","1200","","1","","0","5","7","1200","0","1957","","98188","1350"
"1623089025","20150403","313500","5","3","2240","","1","","0","3","6","2240","0","1985","","98045","1780"
"3278600760","20140729","345000","3","2.5","1360","","2","","0","3","8","1360","0","2007","","98126","1360"
"1226039054","20150316","436000","3","1.5","1500","","1","","0","3","8","1300","200","1955","","98177","1950"
"798000145","20140924","244500","2","1.75","1300","","1","","0","3","6","650","650","1939","","98168","1370"
"7905400040","20140711","206000","3","1.75","1140","","1","","0","4","7","1140","0","1968","","98001","1370"
"3825310720","20150421","890000","4","2.5","2930","","2","","0","3","9","2930","0","2005","","98052","3590"
"4137000540","20150122","329950","4","2.25","2140","","2","","0","3","8","2140","0","1986","","98092","2140"
"120059044","20150217","250000","3","1.75","1628","","1","","0","3","7","1628","0","1996","","98092","1490"
"420069021","20141027","246000","3","2","1990","","1","","0","3","7","1990","0","1949","","98022","2760"
"622100092","20140716","440000","3","1.75","1950","","1","","0","3","7","1150","800","1979","","98072","2560"
"3876312620","20140924","395000","4","1.75","1910","","1","","0","3","7","1460","450","1975","","98072","1810"
"3331001165","20140926","305000","3","1","820","","1","","0","5","6","820","0","1918","","98118","1100"
"2019200220","20140923","160000","3","2.25","1470","","1","","0","3","7","1160","310","1985","","98003","1670"
"2019200220","20150226","269000","3","2.25","1470","","1","","0","3","7","1160","310","1985","","98003","1670"
"7956200220","20140811","169500","3","1","1060","","1","","0","3","6","1060","0","1962","","98023","1060"
"6632900452","20141205","690500","4","2.75","3130","","2","","0","3","8","3130","0","2014","","98155","1450"
"8165100035","20141203","245560","2","1.5","1260","","1","","0","3","7","1260","0","1957","","98177","1800"
"9264930970","20150311","345000","4","2.75","2200","","2","","0","3","8","2200","0","1987","","98023","2190"
"3344500085","20141015","383000","4","1.75","2580","","1","","2","4","8","1290","1290","1958","","98056","1970"
"3320000222","20140827","388500","3","2.25","1350","","2","","0","3","8","1050","300","2007","","98144","1350"
"3375300210","20140918","250000","3","1.75","1350","","1","","0","3","7","1350","0","1985","","98003","1660"
"5469500580","20150203","455500","3","1.75","2290","","1","","0","4","9","1650","640","1973","","98042","2900"
"8146100610","20141201","672000","3","1","1220","","1","","0","4","7","1220","0","1954","","98004","1390"
"3223059123","20140630","550000","4","1.5","2750","","1","","0","2","7","1500","1250","1958","","98055","1470"
"2325059101","20150506","487000","3","1.75","1430","","1","","0","3","7","1430","0","1959","","98008","1750"
"9475710040","20140820","291375","4","2.5","2220","","2","","0","3","7","2220","0","2001","","98059","2220"
"9310300175","20150304","225000","3","1","1490","","1","","0","3","7","1490","0","1946","","98133","1950"
"8099900040","20141111","519950","5","3.5","2440","","2","","0","4","7","2440","0","1974","","98075","2000"
"3224800120","20140826","250000","3","2.5","2070","","2","","0","4","8","2070","0","1990","","98002","2070"
"4232903265","20140918","614950","3","1","1500","","1.5","","0","5","7","1500","0","1900","","98119","1780"
"8861500065","20150114","599500","4","2.25","2020","","2","","0","4","7","2020","0","1984","","98052","2020"
"3585300365","20140924","625000","4","1.5","2190","","1","","3","3","8","2190","0","1952","","98177","2520"
"8019200360","20150506","248500","2","1","780","","1","","0","4","7","780","0","1958","","98168","1090"
"2862100205","20140930","469950","5","2","1220","","1","","0","4","6","1090","130","1921","","98105","1790"
"7420100040","20150422","525000","3","1.5","1840","","1","","0","4","8","1840","0","1970","","98033","1680"
"223039229","20140902","787500","2","2.5","2390","","2","","3","4","8","1810","580","1949","","98146","2390"
"7967950040","20150416","485000","4","2.5","3710","","1","","0","3","10","2130","1580","2005","","98001","3674"
"1443500120","20150407","310000","2","1","750","","1","","0","3","6","750","0","1919","","98118","1030"
"3920000040","20141010","280000","5","2","2110","","1","","0","3","7","1110","1000","1966","","98118","1590"
"126059021","20150402","200000","4","1","1020","","1.5","","0","4","6","1020","0","1922","","98072","2250"
"8106300970","20141010","490000","3","2.5","3080","","2","","0","3","9","3080","0","2006","","98055","2860"
"9320900610","20141231","146000","3","1","900","","1","","0","3","6","900","0","1969","","98023","900"
"5647900650","20141120","500000","5","3","3720","","2","","4","3","9","2090","1630","1986","","98001","1870"
"1432701430","20140910","242500","3","1","940","","1","","0","3","6","940","0","1959","","98058","1210"
"6632300477","20141006","324950","3","1","1040","","1","","0","3","7","1040","0","1959","","98125","1160"
"9476200150","20150416","231500","2","1","1000","","1","","0","4","6","1000","0","1943","","98056","1060"
"8029500450","20140529","300000","3","2.5","2080","","2","","0","3","8","2080","0","1989","","98023","2660"
"9510320150","20141202","545000","4","2.5","2500","","2","","0","3","9","2500","0","1997","","98045","2765"
"415100085","20150217","350000","3","1","1050","","1","","0","5","6","1050","0","1955","","98133","1460"
"8562850150","20140523","467100","3","1.75","1620","","1","","0","3","7","1190","430","1973","","98052","2010"
"1951600150","20150408","180000","3","1","1610","","1.5","","0","3","7","1610","0","1959","","98032","1070"
"6745700150","20140710","749000","4","1.5","2130","","2","","0","4","8","2130","0","1920","","98144","2560"
"9211520410","20141009","245000","3","2.5","1460","","2","","0","3","7","1460","0","1989","","98023","1640"
"3388000040","20140819","260000","5","1","1600","","1","","0","5","7","1600","0","1962","","98031","1600"
"3566800040","20140607","490000","3","3","1730","","3","","0","3","7","1730","0","1985","","98117","1690"
"4221250120","20140827","565000","4","2.5","2280","","2","","0","3","8","2280","0","2003","","98075","2280"
"1402600040","20140825","330000","4","2.25","2430","","2","","0","3","8","2430","0","1983","","98058","2070"
"2720000120","20141104","295000","3","1","1380","","1","","0","4","7","1380","0","1963","","98056","1320"
"3359500665","20141009","725000","3","1.5","1790","","1.5","","0","4","7","1790","0","1903","","98115","1290"
"7732650040","20140903","1.14E+6","4","2.5","3370","","2","","0","3","10","3370","0","1999","","98007","2950"
"2874600040","20140804","680000","3","2.25","2920","","1","","0","3","8","1710","1210","1956","","98177","1940"
"6154900065","20141030","490000","2","1","2180","","1","","0","4","7","1090","1090","1947","","98177","1830"
"3491300180","20150427","635000","3","1.75","1480","","1.5","","0","4","7","1200","280","1926","","98117","1480"
"619079096","20150406","750000","3","2.5","2350","","1.5","","0","4","9","2350","0","1979","","98022","1280"
"9264920620","20141209","330000","4","2.25","2440","","2","","0","3","8","2440","0","1983","","98023","2110"
"7899800730","20150324","270000","3","2.5","1350","","2","","0","3","7","1080","270","2007","","98106","1300"
"8944750730","20140514","340000","3","2.25","1970","","2","","0","3","7","1970","0","1997","","98056","1780"
"2922703150","20150304","413252","3","0.75","1110","","1","","0","3","7","1110","0","1951","","98117","1610"
"293610040","20150210","600000","4","2.75","2950","","2","","0","3","9","2950","0","2007","","98028","2940"
"7215720410","20150415","726888","5","3","2970","","2","","0","3","9","2970","0","1999","","98075","2970"
"5550300175","20141206","285000","2","1","720","","1","","0","4","6","720","0","1943","","98126","1030"
"1588600040","20150206","365000","2","1","770","","1","","0","4","6","770","0","1929","","98117","1170"
"7819000040","20150309","295000","4","2","1650","","1","","0","3","7","1650","0","1964","","98133","1410"
"1839920180","20150318","460000","3","2.25","1620","","1","","0","3","7","1170","450","1969","","98034","1800"
"2560803085","20140925","230000","3","1.5","1510","","1.5","","0","3","7","1510","0","1947","","98198","1360"
"6414100133","20140522","337000","3","1","1070","","1","","0","5","7","1070","0","1951","","98125","1170"
"164000174","20140908","300000","3","1","1010","","1","","0","3","7","1010","0","1957","","98133","1480"
"1118001201","20150130","2.30E+6","4","2.5","3370","","1","","0","5","10","2240","1130","1962","","98112","3190"
"5104510720","20141210","360000","4","2.5","2000","","2","","0","3","8","2000","0","2003","","98038","2000"
"3904910650","20150316","585000","3","2.5","2060","","2","","0","3","8","2060","0","1987","","98029","2180"
"9211500620","20141008","182700","3","2.25","1740","","1","","0","3","7","1240","500","1978","","98023","1740"
"9211500620","20150428","305000","3","2.25","1740","","1","","0","3","7","1240","500","1978","","98023","1740"
"6402710120","20140505","309950","3","2.5","1880","","2","","0","3","7","1880","0","1994","","98055","1810"
"1245001739","20150316","550000","3","1","960","","1","","0","3","7","960","0","1972","","98033","1220"
"6817850040","20141111","825000","3","2.5","3280","","1","","3","3","11","2670","610","1985","","98074","3280"
"9839301165","20141001","998500","2","1","1570","","1.5","","0","4","8","1570","0","1914","","98122","1850"
"1854900410","20141101","644500","4","2.5","2990","","2","","0","3","8","2990","0","2004","","98074","2990"
"2787700180","20150112","320000","3","2","1250","","1","","0","5","7","1250","0","1968","","98059","1620"
"1843130210","20141015","266950","3","2.5","1920","","2","","0","3","7","1920","0","2005","","98042","2240"
"205000450","20140514","633100","4","2.5","2470","","2","","0","3","9","2470","0","1993","","98053","2440"
"3626039279","20140805","395000","2","1","960","","1","","0","3","7","960","0","1951","","98103","1350"
"3126049261","20150316","259250","3","1","940","","1","","0","3","6","940","0","1947","","98103","870"
"8658303265","20141106","300000","3","1","1260","","1","","0","4","6","1260","0","1968","","98014","1180"
"2421059009","20150220","413000","3","1.75","2280","","1","","0","3","8","2280","0","1977","","98092","2280"
"3111300040","20140801","435000","3","2.25","1740","","1","","0","3","8","1240","500","1958","","98177","2080"
"1770000330","20141003","500000","4","2.75","2630","","1","","0","4","7","1690","940","1976","","98072","1800"
"4174600264","20140801","402000","4","1.75","2430","","1","","0","3","8","1430","1000","1953","","98108","2050"
"822039025","20150501","777700","3","2.5","2260","","1.5","","0","3","10","2260","0","1995","","98070","1610"
"9521101065","20150323","580000","2","1.5","1220","","1","","2","4","7","1220","0","1938","","98103","2090"
"3244500158","20140908","570000","3","1.75","2580","","1","","0","3","9","1390","1190","1986","","98072","2460"
"3603000410","20141208","174950","2","1","730","","1","","0","3","6","730","0","1950","","98198","1750"
"7548300441","20140507","300000","2","1","760","","1","","0","3","6","760","0","1913","","98144","1750"
"3034200142","20140923","435000","3","1.5","1740","","1","","0","3","7","1600","140","1950","","98133","1650"
"8651611590","20140528","840000","4","2.5","3420","","2","","0","3","10","3420","0","2000","","98074","3230"
"2978800120","20140618","469000","5","2.5","2240","","1","","0","3","7","1140","1100","1966","","98177","2110"
"7011200515","20141112","870000","4","1.75","1920","","2","","0","4","8","1920","0","1907","","98119","1920"
"7199340620","20140604","532000","4","1.75","2020","","1","","0","4","7","1430","590","1979","","98052","1780"
"7291700065","20150326","455000","4","1.5","1880","","1","","0","3","7","1280","600","1955","","98177","1880"
"2129700142","20140731","201000","3","1","1010","","1","","0","5","5","1010","0","1961","","98019","1570"
"318300040","20140923","649000","5","3.25","3990","","2","","0","3","9","2400","1590","1991","","98042","2580"
"5101400871","20150524","445500","2","1.75","1390","","1","","0","3","6","720","670","1941","","98115","920"
"2561360120","20140527","475000","3","2","1230","","1","","0","4","7","1230","0","1984","","98052","1660"
"293800120","20150430","590000","4","2.5","2940","","2","","0","3","10","2940","0","1992","","98077","3010"
"2595300155","20150224","565000","4","1.5","2190","","2","","0","3","7","2190","0","1935","","98136","1160"
"2853600155","20140915","110000","1","1","640","","1","","0","2","5","640","0","1920","","98126","1090"
"4365200555","20141219","375000","3","2.5","1670","","1","","0","3","7","1130","540","1974","","98126","1220"
"2473100790","20140718","255000","3","1.5","1240","","1","","0","4","7","1240","0","1967","","98058","1570"
"8019200925","20150429","315000","5","1.75","1850","","1.5","","0","3","6","1760","90","1937","","98168","1250"
"6071600450","20141120","496600","4","2.25","2020","","1","","0","4","8","1350","670","1961","","98006","2060"
"5249803036","20140714","380000","3","1","1020","","1","","0","3","7","1020","0","1944","","98118","1400"
"3222069151","20141110","338950","3","1.75","1610","","1","","0","4","7","1610","0","1974","","98042","2050"
"5561400610","20141019","542500","5","3.5","2730","","1","","0","3","8","1530","1200","1989","","98027","3180"
"5700000905","20140816","739000","5","2.5","2840","","1","","0","4","7","1620","1220","1913","","98144","2200"
"3362401935","20140619","549000","4","1.75","1290","","2","","0","4","7","1290","0","1906","","98103","1510"
"2893000610","20140624","252000","3","2.25","1670","","1","","0","4","7","1190","480","1977","","98031","1870"
"7856410411","20140922","1.70E+6","4","4.5","3860","","2","","4","3","11","2940","920","2004","","98006","3750"
"8156600155","20140611","735000","4","1.75","2460","","1.5","","0","5","7","1450","1010","1909","","98115","1560"
"2560803248","20140709","270000","4","2.5","1660","","1","","0","4","7","1660","0","1978","","98198","1060"
"1118001215","20150204","2.25E+6","3","2.5","3420","","1","","0","3","9","2890","530","1951","","98112","3370"
"1437500035","20141010","155000","2","1","1010","","1.5","","0","3","5","1010","0","1990","","98014","830"
"2124049229","20150302","469000","4","2.5","2240","","1","","0","3","7","1520","720","1961","","98108","2240"
"7129304225","20150108","305000","4","2.25","2340","","2","","0","5","7","2340","0","1965","","98118","1540"
"7986400180","20140710","675000","3","1.75","1920","","1","","0","5","7","960","960","1924","","98107","1190"
"809001970","20141231","931000","3","2.5","2460","","1.5","","0","4","8","1560","900","1929","","98109","2090"
"7979900145","20150205","385000","3","1","1470","","1","","0","3","8","1470","0","1950","","98155","1710"
"3299600040","20150214","815000","3","2.5","3400","","2","","0","3","9","3400","0","2001","","98075","3250"
"8651730580","20150330","531000","3","2.25","1910","","1","","0","3","7","1910","0","1979","","98034","2410"
"1250201175","20150323","386500","4","1","1400","","1","","0","4","6","700","700","1901","","98144","1690"
"8651510610","20140626","475580","3","1.75","1520","","1","","0","3","8","1520","0","1983","","98074","2310"
"7017200120","20140820","358000","2","1","930","","1","","0","3","6","930","0","1939","","98133","1080"
"9272201385","20141022","677500","5","1","2340","","2","","0","3","8","1810","530","1918","","98116","2100"
"518500210","20140508","868500","3","2.5","2920","","3","","0","3","10","2920","0","2008","","98056","2920"
"3260000120","20150209","599380","3","1.75","1270","","1","","0","4","7","1270","0","1967","","98005","1880"
"7504030220","20141008","712000","4","2.25","2450","","1","","0","3","10","2450","0","1979","","98074","2600"
"7972601885","20150430","350000","5","1.75","1380","","1","","0","3","7","1180","200","1955","","98106","1990"
"2331300395","20140510","875000","4","2","2520","","1","","0","3","8","1400","1120","1921","","98103","1580"
"2597710450","20150304","365000","3","2.25","2290","","2","","0","3","8","2290","0","1988","","98058","2170"
"8122600145","20140521","452000","4","2","1660","","1","","0","3","6","850","810","1945","","98126","1110"
"629000410","20150217","915000","3","2.75","2800","","1","","0","5","7","1400","1400","1957","","98004","2800"
"7202380120","20150105","482500","3","2.5","1690","","2","","0","3","7","1690","0","2005","","98053","1690"
"2926049437","20141014","425000","3","1","1180","","1.5","","0","4","7","1180","0","1949","","98133","2240"
"9550202700","20141211","460000","2","1.75","1390","","1","","0","5","6","790","600","1916","","98105","1090"
"1231000458","20140720","666570","4","2","2320","","1.5","","0","5","7","1620","700","1913","","98118","1740"
"9485930120","20141014","390000","3","2.25","2270","","1","","0","4","8","1740","530","1980","","98042","2310"
"7923100410","20141009","650000","4","1.75","2640","","1","","0","4","7","1500","1140","1966","","98008","2070"
"2571910210","20141001","305000","3","2","1680","","1","","0","3","7","1680","0","1993","","98022","2080"
"3395800155","20140805","250000","3","1","990","","1","","0","3","6","990","0","1949","","98146","1210"
"9558040230","20150406","438800","4","2.5","2770","","2","","0","3","9","2770","0","2004","","98058","2770"
"7129302185","20141215","290000","2","1","950","","1","","0","5","6","950","0","1943","","98118","1250"
"7841300230","20150501","324950","4","2","2160","","2","","0","4","7","1290","870","1929","","98055","1570"
"2768300650","20141201","453000","3","2.5","1650","","2","","0","4","7","1270","380","1991","","98107","1550"
"546000865","20140919","556000","3","1","1800","","1.5","","0","4","7","1160","640","1929","","98117","1240"
"7708300150","20141118","315000","3","2","1660","","1","","0","3","8","1660","0","1971","","98045","1660"
"3709500180","20140527","445830","3","2.5","1870","","2","","0","3","8","1870","0","2003","","98011","2000"
"9273200145","20141010","1.26E+6","3","3.5","3220","","2","","4","3","10","2760","460","1991","","98116","3080"
"2025700730","20140502","287200","3","3","1850","","1","","0","4","7","1090","760","1992","","98038","1410"
"2215500220","20140923","525000","4","1.5","1580","","1.5","","0","3","7","1290","290","1945","","98115","1690"
"3758900220","20141226","1.14E+6","4","4.25","4590","","2","","0","3","10","3160","1430","2003","","98033","3800"
"7229900925","20141010","381000","3","1.75","2700","","1","","0","4","7","1510","1190","1967","","98059","1620"
"6632900084","20140606","360000","3","1.75","1020","","1.5","","0","4","7","1020","0","1953","","98155","1020"
"7137300040","20150504","619000","5","3.5","2950","","3","","0","3","8","2950","0","2004","","98144","1580"
